number,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
11062,4pbG9SUmWIvsROVLF0zF9s,The Beatles,1 (Remastered),I Want To Hold Your Hand - Remastered 2015,72,145746,False,0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,4,british
11063,0aym2LBJBk9DAYuHHutrIl,The Beatles,1 (Remastered),Hey Jude - Remastered 2015,74,425653,False,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,4,british
11064,63T7DJ1AFDD6Bn8VzG6JE8,The Rolling Stones,Aftermath,"Paint It, Black",80,202266,False,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,4,british
11065,1gFNm7cXfG1vSMcxPpSxec,The Beatles,The Beatles (Remastered),"Ob-La-Di, Ob-La-Da - Remastered 2009",71,188960,False,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,4,british
11066,2Iyfw8YfKruAagJwGc4G07,Tom Rosenthal,The Pleasant Trees,It's Ok,70,191352,False,0.561,0.111,8,-15.11,0,0.0324,0.871,0.205,0.103,0.0607,148.191,4,british
11067,4mn2kNTqiGLwaUR8JdhJ1l,The Animals,The Singles Plus,House of the Rising Sun,75,269906,False,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,3,british
11068,5v4OkFH0TJ6W1hCFxyn0px,YUNGBLUD,weird!,parents,70,171880,True,0.612,0.824,7,-4.758,1,0.0478,0.013,0.0,0.288,0.586,82.017,4,british
11069,2PzU4IB8Dr6mxV3lHuaG34,The Rolling Stones,Out Of Our Heads,(I Can't Get No) Satisfaction - Mono Version,77,222813,False,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,4,british
11070,6H3kDe7CGoWYBabAeVWGiD,The Rolling Stones,Let It Bleed,Gimme Shelter,77,270773,False,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,4,british
11071,7mjSHL2Eb0kAwiKbvNNyD9,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Wild World,77,200560,False,0.48,0.542,0,-8.51,1,0.0348,0.345,0.000609,0.113,0.567,152.853,4,british
11072,5ZBeML7Lf3FMEVviTyvi8l,The Beatles,Please Please Me (Remastered),Twist And Shout - Remastered 2009,75,155226,False,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,4,british
11073,5so3Q5ihUoWp79tmIm8z7l,The Servant,Collection,Orchestra,47,212226,False,0.519,0.834,9,-5.369,0,0.0339,0.00965,0.0,0.162,0.465,77.028,4,british
11074,1H7gMYGykdtwZOV6s1N0by,The Beatles,Rubber Soul (Remastered),Norwegian Wood (This Bird Has Flown) - Remastered 2009,70,124693,False,0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,3,british
11075,6Xf4KyPwUjU4C7okin7Tpz,Jessie Ware,Autumn Vibes 2022,Mirage (Don’t Stop),0,287226,False,0.796,0.71,2,-6.683,1,0.0838,0.109,0.000846,0.124,0.621,112.976,4,british
11076,69OldVD2Uq9nkq95b8IDH6,Celeste,Autumn Vibe,Tonight Tonight,1,219440,False,0.611,0.834,11,-4.528,0,0.0299,0.0544,1.57e-05,0.232,0.643,109.997,4,british
11077,7vcsHyOSrRgnFE5z9geman,Seal,Session Acoustique,Life on Mars? (Uncut),1,236440,False,0.718,0.293,3,-9.726,1,0.0546,0.753,0.0,0.132,0.233,109.446,4,british
11078,3qiyyUfYe7CRYLucrPmulD,The Who,Who's Next (Deluxe Edition),Baba O'Riley,76,300400,False,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,4,british
11079,1hFAp8hA8QaSCSZtw9MHQy,Richard Harvey,Hans Zimmer: Epic Scores,Kyrie For The Magdalene,17,235226,False,0.187,0.133,2,-22.938,0,0.0415,0.989,0.869,0.111,0.0351,136.297,1,british
11080,3jOoRLlJQkmE4rHmg4DZFL,Gavin Greenaway;The Lyndhurst Orchestra,Top Trending Romania - Vara 2022,"Honor Him - From ""Gladiator"" Soundtrack",0,79840,False,0.194,0.105,6,-23.824,0,0.0418,0.857,0.884,0.117,0.0392,68.08,4,british
11081,5cuKznB43EbsEP0YIJ2wD8,Michael Kiwanuka,Mega Hits Autumn/Fall 2022,Beautiful Life - Edit,0,242760,False,0.482,0.449,9,-8.418,0,0.0335,0.715,0.0134,0.124,0.132,132.379,4,british
11082,0mzsFaWpLSJZVmKLiMCDQY,Lorne Balfe,The Best Classical Playlist,"Hand in Hand - From ""Black Widow""/Score",0,166546,False,0.166,0.127,0,-18.562,0,0.0349,0.969,0.945,0.0361,0.0682,172.025,4,british
11083,6JBjhT61MNt3Lg4egKmfls,Jessie Ware,"Anímate, es viernes",Please - Single Edit,0,219933,False,0.665,0.69,7,-7.275,1,0.0369,0.0325,0.0147,0.116,0.454,120.032,4,british
11084,6JUh5XB81LIc5sxWKaTyBq,Tom Jones,Fiesta temática 60s,Funny Familiar Forgotten Feelings,0,176506,False,0.453,0.495,11,-7.86,1,0.0281,0.663,0.0,0.13,0.427,85.852,3,british
11085,3fkmbSU0jw78MwI9RD46oW,Seal,Feeling Good - Adult Pop Favorites,For the Love of You,0,252906,False,0.728,0.538,11,-9.097,0,0.0233,0.66,0.00104,0.167,0.79,101.993,4,british
11086,4TEm9jNuY0PdBJUskXl1Jq,Tom Jones,60s Christmas Party,It's Not Unusual,0,120240,False,0.521,0.815,0,-6.148,1,0.0549,0.518,0.0,0.126,0.95,92.782,4,british
11087,4jeV7Au08Ig1ol6vLDlMZU,Simply Red,80's,If You Don't Know Me by Now,0,206026,False,0.654,0.307,10,-9.25,1,0.0299,0.514,1.58e-06,0.0912,0.192,93.893,3,british
11088,6Kt6Lnwhmw13qeD345A84E,Corinne Bailey Rae,OO's Music Grandi Successi,Put Your Records On,0,215413,False,0.736,0.506,9,-7.857,1,0.0344,0.182,3.57e-06,0.134,0.563,96.083,4,british
11089,5xe8JKOPu53Q2Fa2FRuCfZ,Simply Red,Planet 80's,Come to My Aid - 2008 Remaster,1,245106,False,0.771,0.898,11,-6.432,0,0.0404,0.299,0.0899,0.0889,0.961,116.204,4,british
11090,19DhbcqPx96nCoPvm6ViUV,Simply Red,Session Acoustique,Holding Back the Years,0,269840,False,0.71,0.514,9,-8.885,0,0.0278,0.58,0.000159,0.0953,0.517,86.02,4,british
11091,11C22pEpoh1voyOsZ1SdkX,Whitesnake,Maintain Your Mojo,Fool for Your Loving,1,258146,False,0.586,0.906,0,-8.235,1,0.0564,0.000837,0.019,0.0958,0.748,122.133,4,british
11092,2yLypKwqWWKUJ23QmZhbdi,Corinne Bailey Rae,A Merry Modern Christmas,This Christmas,0,202853,False,0.538,0.391,0,-9.031,1,0.0256,0.898,0.00558,0.17,0.398,88.562,4,british
11093,0OdhpoWEDTLsUcTNFlYkY3,Simply Red,Supa Chill,Love Fire,0,238066,False,0.754,0.427,3,-14.662,1,0.0318,0.157,0.00406,0.107,0.871,124.839,4,british
11094,14DLzsFYQOK3195eshJ3Aw,Philharmonia Orchestra;Charles Dutoit,Happy Haunted Halloween Tunes,"Danse macabre, Op. 40",0,422826,False,0.334,0.187,7,-20.906,0,0.0415,0.884,0.797,0.105,0.0836,112.135,4,british
11095,1bYI5bQggwEA4JAwr0qD31,Whitesnake,80's,Here I Go Again 87 - 2018 Remaster,0,275395,False,0.367,0.824,7,-6.763,1,0.0377,0.0121,8.55e-05,0.155,0.253,89.946,4,british
11096,6As27klqzcG7UuZCIoG3CE,Duffy,De ese gran pop de los 00's,Mercy,0,220933,False,0.786,0.859,0,-3.744,1,0.0331,0.261,0.00016,0.11,0.964,129.948,4,british
11097,7DmZ1e9hh9CUX0PZzZA25C,Dusty Springfield,Classic Christmas Music 2022,O Holy Child,0,144893,False,0.434,0.36,2,-8.602,0,0.0268,0.912,0.0,0.166,0.439,81.523,4,british
11098,4gZ0cdB30vF7gVsWlnMjHi,Whitesnake,Timeless Rock Hits,Fool for Your Loving,1,258146,False,0.586,0.906,0,-8.235,1,0.0564,0.000837,0.019,0.0958,0.748,122.133,4,british
11099,2KLzvAk1wr5dOIc50tPFfr,Dusty Springfield,60s Christmas Party,I Only Want To Be With You - Mono,0,155920,False,0.593,0.823,7,-4.289,1,0.0293,0.167,1.13e-06,0.0856,0.953,132.697,4,british
11100,3jDdpx9PMlfMBS5tOBHFm9,Mark Morrison,Return of the Mack,Return of the Mack,75,213093,False,0.715,0.833,2,-5.379,1,0.108,0.00631,0.0,0.164,0.612,95.487,4,british
11101,7KX65PC1UZuImsUInThbav,Michael Kiwanuka,Cold Little Heart (Radio Edit),Cold Little Heart - Radio Edit,70,210299,False,0.629,0.58,7,-6.208,0,0.0278,0.357,0.000353,0.436,0.655,110.264,4,british
11102,7oOEFDLSQscl0uGulnIEmG,Michael Kiwanuka,Love & Hate,Love & Hate,65,427093,False,0.278,0.494,7,-7.853,0,0.029,0.157,0.000407,0.173,0.527,169.661,4,british
11103,2nGFzvICaeEWjIrBrL2RAx,Corinne Bailey Rae,Corinne Bailey Rae,Put Your Records On,77,215360,False,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,4,british
11104,3xxmjMvJsSR3L7mUOxP9QA,Noisettes,Wild Young Hearts,Never Forget You,66,192213,False,0.569,0.692,9,-4.683,1,0.0323,0.0167,3.78e-05,0.126,0.737,141.632,4,british
11105,1CRtJS94Hq3PbBZT9LuF90,Adele,21,Don't You Remember,64,243200,False,0.644,0.4,3,-5.713,1,0.0304,0.214,0.0,0.0866,0.227,115.025,4,british
11106,3Fzlg5r1IjhLk2qRw667od,Toploader,Onka's Big Moka,Dancing in the Moonlight,77,232693,False,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,4,british
11107,1Gvb2qDyodCVORCiSvFXkD,YUNGBLUD;Charlotte Lawrence,13 Reasons Why (Season 2),Falling Skies (feat. Charlotte Lawrence),50,202786,True,0.667,0.729,9,-5.608,0,0.0715,0.00722,0.0,0.332,0.287,129.985,4,british
11108,0jRY4XO556pn1zHZAoY3ph,YUNGBLUD,Tissues,Tissues,67,215163,False,0.608,0.907,4,-3.368,1,0.121,0.0118,0.0,0.186,0.818,89.994,4,british
11109,6EOKwO6WaLal58MSsi6U4W,The Beatles,Yellow Submarine Songtrack,Eleanor Rigby,68,125226,False,0.521,0.301,4,-7.118,0,0.0356,0.836,0.0,0.398,0.621,137.382,4,british
11110,6YUUQapDEqBF1yP3iHlsut,Craig David,Rewind - The Collection,Insomnia,60,207306,False,0.62,0.884,1,-4.127,1,0.0441,0.00595,1.1e-06,0.201,0.594,125.39,4,british
11111,2qBmtZnPSQouvADmqaHKxk,Adele,25,Million Years Ago,64,227065,False,0.72,0.274,1,-7.623,0,0.0276,0.742,0.0,0.11,0.179,105.929,4,british
11112,1FHNctV68GUNLgXclG2DtR,Toploader,Dancing In The Moonlight: The Best Of Toploader,Dancing in the Moonlight,67,233373,False,0.639,0.845,0,-3.333,0,0.0372,0.0528,0.0,0.336,0.871,119.48,4,british
11113,3evG0BIqEFMMP7lVJh1cSf,The Beatles,The Beatles 1967 - 1970 (Remastered),Don't Let Me Down - Remastered 2009,68,215733,False,0.593,0.289,4,-11.049,1,0.0259,0.568,0.000829,0.0928,0.733,77.119,4,british
11114,0pNeVovbiZHkulpGeOx1Gj,The Beatles,Abbey Road (Remastered),Something - Remastered 2009,72,182293,False,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,4,british
11115,4qyfir5Yr7nfo05g6cyFMT,Ben Howard,Every Kingdom,Promise,64,384080,False,0.367,0.189,2,-15.736,1,0.0384,0.889,0.428,0.364,0.177,156.643,4,british
11116,2eF2x1BkgilhaZ2AipRY8j,Adele,21,Turning Tables,68,250000,False,0.353,0.446,0,-6.044,0,0.0285,0.95,1.35e-05,0.132,0.211,155.476,4,british
11117,18ywhG9EvuMMUIdUWxEqp7,Tom Rosenthal,The Pleasant Trees,Go Solo,69,142280,False,0.586,0.0907,1,-12.907,1,0.0384,0.985,0.0281,0.126,0.212,77.144,4,british
11118,3Am0IbOxmvlSXro7N5iSfZ,The Beatles,Magical Mystery Tour (Remastered),Strawberry Fields Forever - Remastered 2009,69,247320,False,0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,4,british
11119,476V2d6iA2tWXgQboKmTtA,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Father And Son,74,221120,False,0.495,0.326,7,-12.29,1,0.0365,0.541,8.85e-05,0.0996,0.371,136.243,4,british
11120,389QX9Q1eUOEZ19vtzzI9O,The Beatles,The Beatles (Remastered),While My Guitar Gently Weeps - Remastered 2009,70,285000,False,0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115.0,4,british
11121,0DnGfA1r8pAssJCuq4ojla,Gary Moore,Still Got The Blues,Still Got The Blues,68,370866,False,0.189,0.39,9,-14.497,0,0.0353,0.257,0.000152,0.122,0.32,169.563,3,british
11122,2eB7JqIY4hTTSz31h6bjwR,DragonForce,Inhuman Rampage,Through The Fire And Flames,67,439120,False,0.153,0.953,0,-4.74,0,0.122,0.00152,0.0062,0.366,0.14,199.892,4,british
11123,1GcVa4jFySlun4jLSuMhiq,The Rolling Stones,Goats Head Soup (Remastered 2009),Angie,72,272000,False,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,4,british
11124,7DD7eSuYSC5xk2ArU62esN,The Beatles,Help! (Remastered),Help! - Remastered 2009,70,139560,False,0.534,0.725,6,-7.576,0,0.0332,0.188,0.0,0.0994,0.763,95.003,4,british
11125,68rVGSTnCiFOET9k5Vd8Se,YUNGBLUD,the underrated youth,parents,68,171880,True,0.618,0.823,7,-4.76,1,0.0447,0.0132,0.0,0.288,0.58,82.004,4,british
11126,48KgRMAaYReGuflL8bt6Za,Lianne La Havas,rainy day indie,Bittersweet,0,236640,False,0.57,0.409,5,-7.555,0,0.0331,0.345,0.000188,0.219,0.304,137.8,4,british
11127,2EL6VBbIx8xmGQVRSnQYpY,Lianne La Havas,Indie Chill Out,Paper Thin,1,298720,False,0.714,0.243,0,-13.513,1,0.0478,0.646,0.212,0.11,0.504,125.834,4,british
11128,5GjPQ0eI7AgmOnADn1EO6Q,The Beatles,Revolver (Remastered),Eleanor Rigby - Remastered 2009,69,126533,False,0.581,0.28,4,-9.091,0,0.0381,0.936,1.56e-05,0.305,0.813,137.831,4,british
11129,5z67UwAsoj82teXC8Im1RI,Lianne La Havas,Supa Chill,Elusive,0,235666,False,0.707,0.409,9,-8.68,1,0.0348,0.484,6.09e-06,0.184,0.428,134.021,4,british
11130,7HKez549fwJQDzx3zLjHKC,The Rolling Stones,Tattoo You (2009 Re-Mastered),Start Me Up - Remastered 2009,77,213066,False,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,4,british
11131,0cKk8BKEi7zXbdrYdyqBP5,The Who,Who's Next (Deluxe Edition),Behind Blue Eyes,71,221426,False,0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,4,british
11132,1p0zhSeqMMEHcXt1R3dlLE,Lianne La Havas,Just Best Covers,Say a Little Prayer - Live,0,203574,False,0.474,0.325,4,-6.427,0,0.0515,0.841,0.0,0.696,0.381,112.241,4,british
11133,2Pe2uda2pqu1CyK3RqtOAW,Lianne La Havas,20's R'n'B,Bittersweet,0,236640,False,0.57,0.409,5,-7.555,0,0.0331,0.345,0.000188,0.219,0.304,137.8,4,british
11134,5lQsiPTAl0XIYiq1snPNpZ,Lianne La Havas,New RnB,Can't Fight,0,190560,False,0.737,0.522,6,-9.205,0,0.0485,0.0772,0.00347,0.152,0.768,86.985,4,british
11135,3nXpdeDQLOwjglCMRuARDa,Lianne La Havas,Coffee Moment,Can't Fight,0,190560,False,0.737,0.522,6,-9.205,0,0.0485,0.0772,0.00347,0.152,0.768,86.985,4,british
11136,6G0vQhQUP8jUzAkGZ2PXRH,Lianne La Havas,2Step - Pop R'n'B,Can't Fight,0,190560,False,0.737,0.522,6,-9.205,0,0.0485,0.0772,0.00347,0.152,0.768,86.985,4,british
11137,1JczdSFlmmfMBkahVYONyW,Lianne La Havas,Mellow Adult Pop,Gone,0,264973,False,0.483,0.329,9,-7.407,0,0.0504,0.956,0.0,0.0911,0.312,128.454,4,british
11138,1D2Iygsy0wXVAZaM1W8ds4,Lianne La Havas,Low-Key Hits,Lost & Found,0,267746,False,0.517,0.349,2,-11.527,0,0.0356,0.818,1.04e-06,0.123,0.142,134.058,4,british
11139,3rg66y9pEcPk9q6yodMp3M,Lianne La Havas,Feeling Good - Adult Pop Favorites,Midnight (Solo),0,209791,False,0.519,0.286,2,-7.402,1,0.0556,0.962,0.000639,0.126,0.352,117.678,3,british
11140,69VxkO81CkF3BA9RG3bO1z,Gabrielle,90's Music Grandi Successi,Dreams,0,221400,False,0.619,0.719,9,-8.502,1,0.0465,0.0185,0.0,0.17,0.57,98.799,4,british
11141,6P3phrVqOebNtYo1uEyRJY,Bombay Bicycle Club,Frühstücksmusik Herbst/Winter 2022/2023,Always Like This,0,245640,False,0.649,0.613,1,-6.698,1,0.0321,0.423,0.000754,0.0872,0.679,121.437,4,british
11142,10d4n3B7NOZxxPs2uEBIDE,The English Concert;Trevor Pinnock,Happy Christmas Instrumentals,"Noëls sur les instruments, H 531, 534: 1. Vous qui désirez sans fin",0,130306,False,0.366,0.0467,9,-20.623,1,0.0375,0.927,8.87e-05,0.194,0.35,81.945,3,british
11143,5IuLKhyo8vPi51kAv4k3pH,Joss Stone,All I want For Christmas Is Music,All I Want For Christmas,0,193621,False,0.588,0.332,0,-12.255,1,0.0542,0.59,4.45e-06,0.0468,0.153,86.985,4,british
11144,4Pam4BT3FYZwoWcOLaYodV,DragonForce,Halloween Metal Nights,Fury Of The Storm,0,406826,False,0.233,0.911,4,-5.114,0,0.08,3.34e-05,0.258,0.344,0.197,199.851,4,british
11145,2KeYak32m4woe19To44AFD,Joss Stone,Christmas Dinner,All I Want For Christmas,0,193621,False,0.588,0.332,0,-12.255,1,0.0542,0.59,4.45e-06,0.0468,0.153,86.985,4,british
11146,6S0Vwp6CA0rLVdP7Zi3fOF,Free,On air 70's Hits,All Right Now,0,338426,False,0.785,0.481,2,-11.323,1,0.101,0.0062,2.38e-06,0.122,0.77,119.937,4,british
11147,6IzCMc8FsDHN8TUXKR2dIt,Edward Elgar;Arioso Quartett Wien,Encores,"Variations on an Original Theme, Op. 36 ""Enigma"": Var. 9, Adagio ""Nimrod"" (Arr. J. Meisl for String Quartet)",0,226626,False,0.113,0.151,3,-16.28,1,0.0418,0.627,0.857,0.112,0.0365,83.543,4,british
11148,0q70RaQv1UpQjxINie2CQa,Edward Elgar;Royal Philharmonic Orchestra;Carl Davis,Celebrating Lord Nelson,"Enigma Variations, Op. 36: IX. Nimrod",0,238666,False,0.0813,0.0533,3,-23.481,1,0.0417,0.886,0.844,0.0913,0.0356,83.586,5,british
11149,1L8z4uYSKK8BC8fiMmyoWz,Edward Elgar;Royal Philharmonic Orchestra;Carl Davis,Celebrating Lord Nelson,"Military Marches, Op. 39 ""Pomp and Circumstance"": No. IV in G Major - 2013 Remaster",0,303020,False,0.332,0.491,0,-11.546,1,0.0437,0.899,0.938,0.25,0.41,109.06,4,british
11150,2DuPBbS5mIldXnh7Wum8Cy,Adele,30,My Little Love,70,389107,False,0.339,0.492,1,-10.661,1,0.0559,0.829,0.00377,0.147,0.102,151.865,4,british
11151,5I2UElY0XPnPhQhBTxBcq3,Stateless,Stateless,Bloodstream,57,313800,False,0.701,0.463,6,-7.212,0,0.0416,0.357,0.00306,0.073,0.352,139.941,4,british
11152,0qprlw0jfsW4H9cG0FFE0Z,Michael Kiwanuka,Love & Hate,Cold Little Heart,65,597600,False,0.489,0.404,8,-7.815,1,0.0261,0.487,0.0485,0.14,0.153,108.01,4,british
11153,0gPQTLaqHDgdupKEok7J2x,Craig David,Born to Do It,7 Days,71,235133,False,0.659,0.812,4,-7.499,0,0.0487,0.23,0.0,0.0951,0.888,83.014,4,british
11154,7fex2V7RzWl9nCKyILjibB,Jessie Ware,Tough Love (Deluxe),Say You Love Me,62,257483,False,0.387,0.413,7,-8.95,1,0.0559,0.162,1.56e-05,0.262,0.249,173.73,3,british
11155,0bmb8jg6ljmt8qBmIsMNvL,Nicholas Hooper,Harry Potter and the Half-Blood Prince (Original Motion Picture Soundtrack),Dumbledore's Farewell,60,142253,False,0.237,0.062,9,-22.176,0,0.0513,0.417,0.893,0.178,0.0357,114.738,3,british
11156,496vIKS2INz840xZaKncvR,Adele,30,All Night Parking (with Erroll Garner) Interlude,68,161829,False,0.734,0.497,8,-9.666,1,0.166,0.67,2.35e-05,0.194,0.307,127.989,3,british
11157,2QTDuJIGKUjR7E2Q6KupIh,John Powell,How To Train Your Dragon (Music From The Motion Picture),Test Drive - From How To Train Your Dragon Music From The Motion Picture,64,156306,False,0.259,0.583,2,-9.489,1,0.0418,0.0249,0.978,0.328,0.24,111.153,4,british
11158,7H3ojI1BsVy0dEJENqMt1k,Sade,Lovers Rock,By Your Side,70,274933,False,0.653,0.429,11,-10.473,1,0.0297,0.0849,0.00371,0.0693,0.627,146.073,4,british
11159,65vdMBskhx3akkG9vQlSH1,The Beatles,A Hard Day's Night (Remastered),And I Love Her - Remastered 2009,68,149693,False,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,4,british
11160,34QLRZoPtOh7B5kcklyYAJ,YUNGBLUD,13 Reasons Why (Season 3),Die A Little,54,173253,False,0.53,0.72,0,-5.326,0,0.0843,0.0933,0.0,0.205,0.251,150.142,4,british
11161,3AHtiSNu2dnIKd5EAJPNSy,David Arnold;Michael Price,Sherlock (Soundtrack from the TV series),Opening Titles,42,40213,False,0.39,0.87,2,-9.744,1,0.0419,0.00108,0.755,0.0588,0.346,91.903,3,british
11162,4xmq2DFdbkwVqimOKQGZU7,Samm Henshaw,The World Is Mine (Whole World Ahead),The World Is Mine (Whole World Ahead),57,175627,False,0.565,0.905,6,-4.396,1,0.149,0.108,0.0,0.378,0.79,98.038,4,british
11163,5T7DUEeAj0hkMLTzIlDCRz,Natalie Holt,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],Loki Green Theme,52,144761,False,0.458,0.475,5,-12.581,1,0.032,0.76,0.836,0.125,0.132,126.055,4,british
11164,1zZh6zTXcDgvN0C6S1G4gU,Adele,25,Remedy,65,245426,False,0.405,0.3,2,-6.475,1,0.0378,0.894,0.0,0.154,0.24,162.355,3,british
11165,7z5VsNMFFsAufyFUhC0UDo,David Buckley,The Sandman: Season 1 (Soundtrack from the Netflix Original Series),The Kingdom of Dreams (Main Title Theme),53,134400,False,0.357,0.374,8,-16.241,1,0.0417,0.557,0.93,0.0997,0.0343,130.626,4,british
11166,4dkoqJrP0L8FXftrMZongF,The Beatles,Let It Be (Remastered),Across The Universe - Remastered 2009,66,228133,False,0.257,0.412,1,-11.788,1,0.0287,0.361,8.68e-05,0.0702,0.858,152.126,4,british
11167,4joiWvli4qJVEW6qZV2i2J,The Beatles,With The Beatles (Remastered),All My Loving - Remastered 2009,68,127853,False,0.416,0.563,1,-8.724,0,0.0298,0.207,0.0,0.343,0.9,77.56,4,british
11168,25yQPHgC35WNnnOUqFhgVR,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remastered),Lucy In The Sky With Diamonds - Remastered 2009,68,208466,False,0.311,0.325,2,-9.042,1,0.0283,0.0469,0.0,0.139,0.668,65.09,1,british
11169,5By7Pzgl6TMuVJG168VWzS,The Beatles,Rubber Soul (Remastered),Michelle - Remastered 2009,66,162373,False,0.578,0.29,5,-12.501,0,0.0341,0.652,0.0,0.105,0.666,117.403,4,british
11170,2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Layla,74,423840,False,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,british
11171,4qsVPnhbvEooD1bSNqvvh0,The Beatles,1 (Remastered),Let It Be - Remastered 2015,63,230440,False,0.445,0.436,0,-8.536,1,0.0332,0.58,2.63e-05,0.112,0.483,139.848,4,british
11172,0DwaOWI1kC2s98qLj0LTDd,Billie Marten,Writing of Blues and Yellows (Deluxe Version),La Lune,63,187266,False,0.296,0.342,2,-11.879,1,0.0471,0.882,0.000967,0.0748,0.0794,52.001,4,british
11173,77oU2rjC5XbjQfNe3bD6so,The Rolling Stones,Some Girls,Beast Of Burden - Remastered 1994,73,265173,False,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,4,british
11174,4R59wt5nnhYo88PIu3cUIt,Blanco White,On the Other Side,Olalla,66,248160,False,0.573,0.406,3,-11.946,1,0.0361,0.653,0.475,0.123,0.376,130.021,4,british
11175,2uhEKg8kIzpdvz4gyy6x8W,Ben Howard,Every Kingdom,Only Love,71,249173,False,0.545,0.485,8,-9.941,1,0.151,0.3,0.00137,0.119,0.341,80.401,4,british
11176,3TlIt0ReIxPsVZcOEivT5U,Tom Jones,Along Came Jones,It's Not Unusual,71,119800,False,0.476,0.722,0,-10.017,1,0.0646,0.598,0.0,0.184,0.909,92.966,4,british
11177,3CAX47TnPqTujLIQTw8nwI,Ben Howard,Every Kingdom,Old Pine,68,328506,False,0.401,0.364,5,-10.836,1,0.033,0.45,0.0503,0.162,0.224,129.57,4,british
11178,6nLvaCZFR1wEzW3sIKpsnr,Amy Winehouse,Back To Black (Deluxe Edition),"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",75,233733,False,0.772,0.371,5,-5.743,0,0.0348,0.744,0.0,0.167,0.684,96.574,4,british
11179,3m7V717IKZqZLW5qUIOxdD,The Beatles,The Beatles 1967 - 1970 (Remastered),Hey Jude - Remastered 2009,62,431333,False,0.402,0.552,10,-10.158,1,0.0258,0.028,1.36e-05,0.0929,0.668,145.164,4,british
11180,4xEaMLHW5nX3IeMBKZsUqA,Foy Vance,20's Rock,Thank You for Asking - Acoustic,0,151375,False,0.625,0.0717,9,-15.101,1,0.0571,0.932,0.0,0.125,0.406,101.189,4,british
11181,0DMRKqrpd0QO4RWiEdMib0,Amy Winehouse,Back To Black (Deluxe Edition),You Know I'm No Good,73,257186,False,0.694,0.496,9,-14.222,1,0.0329,0.0139,0.00356,0.0644,0.799,103.372,4,british
11182,6Nd6ntkzr4t8o1FKPGOSMt,Whitesnake,Whitesnake (2018 Remaster),Here I Go Again - 2018 Remaster,69,275395,False,0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,4,british
11183,3xH1MeYpJWj2vQqafgbMrc,Foy Vance;Anderson East,Human - Best Adult Pop Tunes,Sapling,0,193466,False,0.549,0.631,10,-6.644,0,0.071,0.336,2.03e-05,0.1,0.297,135.032,4,british
11184,4YGhDHkR1cJAfpjLHK7uz4,Foy Vance;Anderson East,Coffee Moment,Sapling,0,193466,False,0.549,0.631,10,-6.644,0,0.071,0.336,2.03e-05,0.1,0.297,135.032,4,british
11185,4L2YTRue209DULWTvKZtRh,Foy Vance,rainy day indie,Thank You for Asking - Acoustic,0,151375,False,0.625,0.0717,9,-15.101,1,0.0571,0.932,0.0,0.125,0.406,101.189,4,british
